Subgroup,Study Pop Size (N),Proportion of values entered in row (%),Study length (days),Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
Non-severe pneumonia,72,0.3876,40,35,50.7516,12.5051,43.5597,60.5411,0.1951,0.3333,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.2361,0.2639,25.4143,0.224,0.4903,0.1111,0.0972,0.0556,0.0278,0.0731,0.037,0.0556,0.0462,0.159,0.7917,37.9757,38.468,0.2547,0.6528,0.2917,0.1224,0.2766,0.2247,0.4306,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0,1,0,0,0,5.21,4.11,6.8,1.21,0.68,1.74,311.5119,210.0112,179.5,151.75,226.5,3.38,2.33,5.24,132.43,116.36,148.5,23.0078,40.97,19.75,20,11.2484,7.2282,16.2174,3.93,55.55,96.7435,5.2,24.443,35.3991,0.05,0.37,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,15.3569,14.9137,0,0.2327
Non-survivor,5,0.5449,84,68,68,12.5051,50,75,0.1951,0.8,0,0,1,0,0,1,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,3,3,20,0.1019,0.0905,25.4143,0.224,1,0.4,0.49,0.4,0.0698,0.2,0.2,0.1027,0,0.159,1,37.9757,38.468,0.2547,0.8,0.6,0.1224,0.4,0.2247,0.34,0.1423,0.2,0.1048,0.1281,0,0.1659,0.1242,0.0429,0,0,0,1,1,4.6,1.9,9.1,0.4,0.2,1.1,311.5119,210.0112,77,44,93,4,1.5,7.5,119.1249,109.3857,130.8263,23.0078,29,30,42,22.2,16.6,34.6,5.5,66.2,63,50,61,35.3991,0.1,82.3308,14,1,0.8,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,1,0.6,0.4612,0.414,1,0.6,0.6,0.4,0.4,0.6237,0.1518,0.1073,0.3691,0.2604,1,0.1082,0.0956,0.4,0.2,0.0798,0.1364,0.2,0.6,0.0498,0.0495,1,0.8,0,6.9554,16,14.9137,1,1
Non-survivors,75.38461538,0.430423077,35.76923077,70.24016154,60.0824,17.67353077,51.76291538,69.7529,0.165853846,0.6653,0.076923077,0,0.923076923,0,0,0.753484615,0.489615385,0.340607692,6.6372,6.039630769,4.220061538,8.342061538,7.125784615,7.807507692,5.380061538,11.89870769,0.095753846,0.091230769,25.4143,0.224,0.656861538,0.467961538,0.232292308,0.202453846,0.125638462,0.143569231,0.056538462,0.1403,0.098123077,0.1879,0.819907692,38.03910769,38.468,0.309330769,0.592784615,0.464907692,0.100123077,0.285669231,0.216407692,0.404830769,0.1423,0.121646154,0.079738462,0.147161538,0.161023077,0.1659,0.151230769,0.0429,0.058923077,0.4156,0.285353846,0.600707692,3.198176923,7.384615385,4.921692308,10.1215,0.835346154,0.617446154,1.114661538,311.5119,210.0112,162.1132154,112.7029308,218.6532615,6.712115385,6.042230769,10.15370769,113.6838154,108.3471385,137.5780923,23.0078,35.59550769,28.01707692,39.36144615,12.85683077,8.211338462,19.39783077,7.228092308,79.20486154,101.6311154,60.07215385,25.94738462,39.72245385,0.974384615,28.00870769,13.61626923,0.885923077,0.726415385,0.405053846,0.020353846,0.139692308,0.1982,0.074307692,0.254307692,0.074561538,0.522,0.326223077,0.363846154,0.571469231,0.6893,0.390223077,0.282146154,0.048653846,0.102530769,0.437946154,0.128446154,0.257923077,0.5313,0.391961538,0.455992308,0.1082,0.209684615,0.164823077,0.222846154,0.119061538,0.310292308,0.205784615,0.2392,0.074461538,0.075446154,1,0.416046154,0.078830769,7.039184615,13.51631538,14.34341538,1,0.881953846
Noninvasive oxygen support,19,0.2809,42,53,50.7516,12.5051,41,68,0.1951,0.68,0.0976,0.0198,0.877,0.008,0.0077,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.58,0.21,0.05,0,0.05,0.0731,0.037,0.1027,0.0462,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.21,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,27,35,11.2484,7.2282,16.2174,6.3544,69.84,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,1,0.4585,0.0294,0.1606,1,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.26,1,0,0,0,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.05,0.1082,0.0956,0,0.1817,0.0798,0.1364,0.06,0.1314,0.0498,0.0495,1,1,0.89,0,13,14.9137,0.05,0.06
Normal Imaging Findings,72,0.5056,22,34.9,34.9,14.2,43.5597,60.5411,0.1951,0.458,0,0,1,0,0,0.8036,0.917,0.083,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.167,0.056,0.056,0,0,0,0.037,0.1027,0,0.042,0.667,37.9757,38.468,0.2547,0.458,0,0.028,0.236,0.07,0.125,0.1423,0.111,0.1048,0.1281,0.236,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,1,5.42,3.42,7.42,1.39,0.78,2,311.5119,210.0112,198.44,140,256.88,3.48,6.771,9.8298,141.04,125.42,156.66,23.0078,42.53,25.53,26.67,9.11,4.25,13.97,3.9,65.54,62.5,2.3,6.57,35.3991,0.05,82.3308,12.7423,0.7431,0.778,0.4585,0,0,0.1982,0.0966,0.294,0,0,0.2462,0.111,0.414,0.6681,0,0,0,0,0.6237,0,0.1073,0.3691,0.2604,0,0.1082,0.0956,0.0982,0.083,0.0798,0.1364,0,0.1314,0.0498,0.0495,1,0,0.5124,6.9554,15.3569,14.9137,0.17,0.2327
Normal liver,73,0.2865,11,52.2121,50.7516,12.5051,43.5597,60.5411,0.1951,0.3836,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.2976,0.161,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.64,37.9757,38.468,0.2547,0.4384,0.2963,0.1224,0.2734,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,4.4,5.66,27.5,1.32,0.96,1.57,492,273,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,6.23,24.443,35.3991,0.02,82.3308,12.7423,0.0959,0.3288,0.11,0,0.137,0.1982,0.0966,0.0956,0,0,0,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0.81,6.9554,12.67,14.9137,0.17,0.2327
Not (ICU/Ventilation/Death),1032,0.5056,49,46,50.7516,12.5051,35,57,0.1951,0.575,0,0,1,0,0,0.8036,0.311,0.3689,6.6372,4,2,7,6.6032,6.9997,5.1176,10.8354,0.118,0.0905,25.4143,0.224,0.4903,0.137,0.061,0.02,0.005,0.009,0.037,0.011,0.006,0.159,0.888,37.9757,38.3,0.2547,0.677,0.164,0.14,0.339,0.153,0.385,0.049,0.037,0.05,0.1281,0.142,0.114,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,4.7,3.5,5.9,1,0.7,1.3,311.5119,210.0112,169,133,207,6.8055,6.771,9.8298,134,120,148,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.559,0.346,0,0,0.346,0.1982,0,0,0,0.164,0.113,0.4612,0.383,0.6681,0.026,0,0,0.001,0.6237,0.1518,0.1073,0.3691,0.2604,0.01,0.1082,0.0956,0.003,0.1817,0.0798,0.1364,0.01,0.1314,0.0498,0.0495,1,0,0.05,6.9554,12,14.9137,0,0
Ocular symptoms,12,0.3315,6,67,50.7516,12.5051,52,76,0.1951,0.583,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.2976,0.161,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.6667,38.05,38.468,0.2547,0.5,0.1667,0,0.25,0,0,0,0,0,0,0,0,0.0833,0.0429,0,0.333,0.667,0.3012,5.5109,10.9,4.7284,7.7219,0.71,1.3256,2.0002,311.5119,210.0112,184.58,143.5127,232.3308,9.51,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,39.83,45.33,11.2484,7.2282,16.2174,20.21,1.94,91.08,8.55,24.443,35.3991,2.0394,2.96,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0.5124,6.9554,15.3569,14.9137,0.17,0.2327
Other Race,50,0.2528,19,64.5,50.7516,12.5051,44.8,74,0.1951,0.5503,0.0976,0.0198,0.877,0.008,0.0077,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.042,0.68,0.54,0.32,0.3,0.12,0.04,0.04,0.1027,0.16,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,0,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.74,0.28,0.8,0,0.32,0.0379,0.06,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.42,0.68,9,8,14.9137,0.23,0.25
Patient 1,1,0.40731,29,47.55942,47.26732,8.75357,45.82894,49.22522,0.13657,0.55503,0.21952,0.00396,0.7754,0.0016,0.00154,0.9018,0.55375,0.38445,5.80976,5.26768,3.89072,7.06312,6.94128,7.09988,6.0588,8.9177,0.07133,0.08145,25.4143,0.224,0.49612,0.28928,0.1483,0.04392,0.01396,0.12193,0.0222,0.06162,0.01386,0.1477,0.97001,38.04299,38.4576,0.22923,0.82028,0.30741,0.08568,0.36596,0.23482,0.37,0.09961,0.24482,0.1524,0.10248,0.08508,0.11613,0.27452,0.0429,0.04596,0.65573,0.31824,0.32048,10.95109,6.0074,5.61752,6.51557,1.1603,1.21168,1.41406,311.5119,210.0112,190.29342,153.41016,224.46464,5.81475,6.0746,7.90988,121.68743,114.86999,129.87841,23.0078,38.81039,27.94664,34.06486,10.03872,6.82256,14.01392,5.78352,62.99264,98.76915,39.612,24.443,32.92137,1.55958,107.63156,12.72384,0.79448,0.80748,0.4668,0.12352,0.11242,0.17838,0.07728,0.2352,0.08616,0.23709,0.27234,0.46896,0.4312,0.73448,0.13461,0.36428,0.03032,0.07947,0.69896,0.1518,0.09657,0.39528,0.23436,0.3088,0.1082,0.08604,0.08838,0.16353,0.07182,0.10912,0.10044,0.11826,0.04482,0.04455,1,0.33416,0.5,6.25986,17.87845,15.93096,0.1,0.16981
Patient 10,1,0.297733333,31.66666667,43.25,43.25,8.336733333,43.25,43.25,0.130066667,1,0.032533333,0.0066,0.959,0.002666667,0.002566667,0.869066667,0.671666667,0.245933333,6.6372,5.9596,4.2384,8.2039,5.402133333,5.666466667,5.1176,10.8354,0.067933333,0.060333333,25.4143,0.224,0.496766667,0.765866667,0.053666667,0.0488,0.023266667,0.024366667,0.012333333,0.034233333,0.0154,0.386333333,0.5667,37.9757,38.312,0.2547,0.5338,0.530866667,0.1224,0.1844,0.1498,0.34,0.1423,0.383133333,0.069866667,0.1281,0.0709,0.1659,0.0828,0.0429,0.051066667,0.6794,0.5304,0.534133333,33.66666667,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.828733333,0.8972,0.4585,0.0294,0.107066667,0.132133333,0.0966,0.294,0.1077,0.559133333,0.2462,0.6408,0.609333333,0.778733333,0.1923,0.515866667,0.0379,0.0883,0.749133333,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.556933333,0,6.9554,13.57126667,14.9137,0.333333333,0.333333333
Patient 11,1,0.264,30,78,78,0,78,78,0.1951,0,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,1,1,0,0,0,0,0,0,0,0,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,0,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,9,14.9137,1,1
Patient 12,1,0.264,30,67,67,0,67,67,0.1951,0,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,1,0,1,0,0,0,0,0,0,0,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,1,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,7,14.9137,1,1
Patient 13,1,0.3034,30,94,94,0,94,94,0.1951,1,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,1,1,0,1,0,0,0,0,0,0,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,1,3.7,3.7,3.7,1.4,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,58,24.443,35.3991,0.07,0.18,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,14,14.9137,1,1
Patient 14,1,0.2978,30,69,69,0,69,69,0.1951,0,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,1,0,0,0,0,0,0,0,0,0,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,0,4.74,4.74,4.74,0.84,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,19.9,24.443,35.3991,0.02,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,13,14.9137,1,1
Patient 15,1,0.264,30,90,90,0,90,90,0.1951,1,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,1,1,0,0,0,0,0,1,0,1,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,0,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,9,14.9137,1,1
Patient 16,1,0.3034,30,75,75,0,75,75,0.1951,0,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,1,1,1,0,0,0,0,0,0,0,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,0,11.52,11.52,11.52,0.92,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39,24.443,35.3991,0.12,0.34,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,7,14.9137,1,1
Patient 17,1,0.3034,30,56,56,0,56,56,0.1951,0,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,1,0,0,0,0,0,0,0,0,1,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,0,14.49,14.49,14.49,1.2,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,56.8,24.443,35.3991,0.24,0.01,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,7,14.9137,1,1
Patient 18,1,0.2978,30,59,59,0,59,59,0.1951,0,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,1,1,1,0,0,0,0,0,0,0,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,0,2.5,2.5,2.5,0.54,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,7.6,24.443,35.3991,0.08,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0,6.9554,11,14.9137,1,1
